case_id,amount,account_age_days,velocity_24h,device_trust_score,prior_chargebacks,risk_score,channel,fraud
case_000380,27.371494,1503.545292,2,0.688978,0,0.002064106874,in_store,0
case_000381,30.863301,280.892515,0,0.453299,0,0.009195428944,web,0
case_000382,26.604658,169.777685,3,0.628342,0,0.008224816548,in_store,0
case_000383,78.917732,903.033446,2,0.669291,0,0.005292102775,in_store,0
case_000384,40.770588,1152.611202,2,0.763834,0,0.002305955965,web,0
case_000385,92.084062,471.012488,2,0.515852,1,0.069877664003,in_store,0
case_000386,48.730516,279.660013,2,0.721232,0,0.003958029684,in_store,0
case_000387,25.275648,1588.735488,2,0.586321,0,0.004700683328,web,0
case_000388,19.853598,1015.654955,2,0.424072,0,0.009842916735,in_store,0
case_000389,14.006028,31.881161,3,0.572014,0,0.01620691073,web,0
case_000390,29.892367,139.413489,2,0.87466,0,0.001366078734,in_store,0
case_000391,9.891581,224.585557,4,0.847335,0,0.002017517941,web,0
case_000392,48.708244,698.993806,1,0.522668,0,0.009042562204,web,0
case_000393,25.287836,90.779128,3,0.677096,0,0.013417310505,mobile,0
case_000394,19.366655,115.493379,3,0.450269,0,0.028875288619,web,0
case_000395,54.514126,1165.083642,3,0.856429,0,0.001789443199,in_store,0
case_000396,87.911052,2707.846167,2,0.816996,0,0.00210748653,web,0
case_000397,73.370258,639.255997,2,0.794879,0,0.003277816604,web,0
case_000398,62.156019,2384.032664,2,0.63592,0,0.008053079993,mobile,0
case_000399,28.942702,74.225211,0,0.839307,0,0.00091335828,in_store,0
case_000400,15.949516,279.211611,1,0.734691,0,0.001224253816,in_store,0
case_000401,3.404146,476.605862,1,0.770017,0,0.000350249372,in_store,0
case_000402,24.760288,120.120427,2,0.938271,0,0.000852069851,in_store,0
case_000403,157.701919,820.987605,3,0.878396,0,0.003413445442,in_store,0
case_000404,45.716564,1097.849711,0,0.716797,0,0.002294909491,mobile,0
case_000405,97.098896,202.873508,4,0.746968,0,0.012513383608,in_store,0
case_000406,1.935744,193.04774,3,0.519865,0,0.003653977007,in_store,0
case_000407,56.838985,445.205377,3,0.578921,0,0.017416141723,web,0
case_000408,32.985839,1270.541053,0,0.726901,0,0.000877733512,in_store,0
case_000409,20.487304,1941.005771,1,0.545504,0,0.003394383662,web,0
case_000410,98.188009,377.286163,4,0.370527,0,0.125787922252,web,0
case_000411,17.279255,329.461081,2,0.501956,0,0.014690402099,mobile,1
case_000412,19.189391,956.837443,1,0.850009,0,0.00089326137,mobile,0
case_000413,69.289806,191.349802,1,0.752413,0,0.003077143186,in_store,0
case_000414,387.036292,395.610572,0,0.700763,0,0.007024698526,in_store,0
case_000415,26.153282,49.311257,1,0.834956,0,0.00188177912,web,0
case_000416,29.173436,69.364668,3,0.921541,0,0.002332715199,web,0
case_000417,37.88403,643.9861,0,0.440915,0,0.008885703646,web,0
case_000418,6.664824,672.994056,1,0.84712,0,0.000360123565,web,0
case_000419,37.583567,182.598616,3,0.934184,0,0.001912713982,web,0
case_000420,19.384546,321.82288,1,0.605811,0,0.005652239543,mobile,0
case_000421,32.459144,123.73611,0,0.924978,0,0.000636918382,web,0
case_000422,81.670033,529.314207,1,0.956316,0,0.00091523629,web,0
case_000423,196.769537,691.694763,2,0.715929,0,0.007682579123,in_store,0
case_000424,3.54685,1202.135256,3,0.628291,1,0.005859843142,in_store,0
case_000425,152.655908,472.638365,4,0.864043,0,0.006341600192,in_store,0
case_000426,8.455619,348.584726,1,0.753737,0,0.000697638126,in_store,0
case_000427,25.142697,2824.351534,1,0.965689,0,0.00025088525,web,0
case_000428,12.793979,262.304878,1,0.808916,0,0.000686059822,in_store,0
case_000429,38.913703,221.425329,4,0.786781,0,0.005340336471,in_store,0
case_000430,154.729607,99.808948,1,0.870576,0,0.003820003101,web,0
case_000431,5.480108,1815.058267,1,0.615263,1,0.003243546457,in_store,0
case_000432,52.266644,70.143662,0,0.677602,0,0.004743989132,web,0
case_000433,47.487379,471.944788,3,0.64,0,0.010496699324,web,0
case_000434,3.29481,402.771609,1,0.902733,0,0.00020274717,web,0
case_000435,79.497469,1928.582851,2,0.877496,0,0.001164897526,in_store,0
case_000436,66.571413,632.629842,1,0.920652,0,0.000741929737,in_store,0
case_000437,30.323019,909.92141,0,0.918598,0,0.000530506801,mobile,0
case_000438,7.521627,533.841324,1,0.516807,0,0.002527677555,in_store,0
case_000439,16.907242,67.433076,1,0.796113,0,0.001673444524,web,0
case_000440,2.350784,1349.021232,2,0.808016,0,0.000324825319,web,0
case_000441,21.968346,714.54098,3,0.872024,0,0.001354819828,web,0
case_000442,67.036315,617.588362,2,0.627443,0,0.006904612391,in_store,0
case_000443,15.993771,1056.508864,2,0.906696,0,0.000421173473,in_store,0
case_000444,61.736008,1010.528226,3,0.630293,1,0.041497158377,web,0
case_000445,23.979631,973.815863,2,0.92718,0,0.000933220937,mobile,0
case_000446,179.088125,2308.033065,2,0.388328,0,0.038212774372,in_store,0
case_000447,52.621859,232.739246,1,0.567706,0,0.009863191465,web,0
case_000448,90.146601,480.434001,2,0.332729,0,0.053988462682,in_store,0
case_000449,14.114835,37.661028,3,0.843171,1,0.011621112862,web,0
case_000450,43.950633,76.612443,2,0.794414,0,0.003414841975,in_store,0
case_000451,66.124359,732.765131,2,0.857122,0,0.001558134822,in_store,0
case_000452,52.649893,974.809383,3,0.77979,0,0.002972672596,in_store,0
case_000453,19.737147,677.457215,2,0.489143,0,0.007366021988,in_store,0
case_000454,36.737475,128.106402,1,0.847697,0,0.001635448117,web,0
case_000455,25.96104,394.485126,2,0.723788,0,0.003042592576,web,0
case_000456,36.461493,226.581758,0,0.703402,0,0.002293632691,web,0
case_000457,20.495277,1037.291073,0,0.477234,0,0.003283574033,in_store,0
case_000458,61.011987,932.208537,2,0.856595,0,0.001777036296,web,0
case_000459,172.589195,695.292256,0,0.631969,0,0.005441038509,in_store,0
case_000460,49.695089,2165.126782,2,0.852782,1,0.00504763378,web,0
case_000461,120.909761,582.817357,0,0.61342,0,0.006556431031,web,0
case_000462,13.45437,405.76121,1,0.835509,0,0.000527667893,in_store,0
case_000463,78.941793,1640.672732,3,0.461044,0,0.03030562208,web,0
case_000464,85.10152,1628.935327,1,0.633971,0,0.003943208624,in_store,0
case_000465,25.084022,587.138463,2,0.579959,0,0.005065076479,in_store,0
case_000466,264.735473,27.302524,4,0.508502,0,0.197134632742,web,0
case_000467,50.191411,822.282029,2,0.647124,0,0.004679253327,in_store,0
case_000468,39.246948,1319.857535,3,0.895561,0,0.001408205908,web,0
case_000469,40.091346,419.464791,2,0.873762,0,0.00120113892,in_store,0
case_000470,67.884919,157.992476,3,0.847988,0,0.003872877322,in_store,0
case_000471,10.227562,2104.88534,1,0.834483,0,0.000279036193,in_store,0
case_000472,8.139173,2.67445,1,0.600643,0,0.01269514674,mobile,0
case_000473,35.200622,1754.616942,1,0.967171,0,0.000274806513,in_store,0
case_000474,32.703638,511.254543,2,0.342861,0,0.026816096656,in_store,0
case_000475,14.850541,2160.902458,2,0.907019,0,0.000624524112,mobile,0
case_000476,29.438986,1713.374106,4,0.626657,0,0.00859336856,web,0
case_000477,19.615197,1413.367967,0,0.872459,0,0.000318039312,web,0
case_000478,22.694854,552.482783,1,0.872997,0,0.000526159493,in_store,0
case_000479,41.05087,77.418213,2,0.575846,1,0.049429889657,in_store,0
case_000480,20.247842,609.603183,0,0.819717,0,0.000859123233,mobile,0
case_000481,76.424463,423.19126,0,0.644493,1,0.017690756601,web,0
case_000482,12.316579,150.416627,0,0.825676,0,0.000917455541,mobile,0
case_000483,407.549505,363.530655,1,0.896492,0,0.003257149483,in_store,0
case_000484,24.924466,1141.082993,2,0.811937,0,0.001257058255,web,0
case_000485,97.303146,572.906765,2,0.798424,0,0.00590407682,mobile,0
case_000486,59.820688,1760.350084,2,0.767055,0,0.002549555989,web,0
case_000487,37.879858,504.031227,2,0.899705,0,0.000934243801,in_store,0
case_000488,25.558874,1193.568873,0,0.863469,0,0.000324500019,in_store,0
case_000489,41.544902,11.167432,3,0.831278,0,0.006632953447,in_store,0
case_000490,56.779867,164.65499,2,0.974949,0,0.001045223387,in_store,0
case_000491,16.475798,372.956583,0,0.697494,0,0.000978146453,in_store,0
case_000492,3.927711,159.990957,4,0.809936,0,0.001680044008,web,0
case_000493,40.397252,62.904897,2,0.847392,0,0.00315954461,web,0
case_000494,3.499937,161.760304,2,0.689331,0,0.001191438788,in_store,0
case_000495,8.931099,285.287306,1,0.572454,1,0.009528045266,in_store,0
case_000496,60.390003,23.332447,2,0.589773,0,0.026434516838,web,1
case_000497,14.180001,410.308714,1,0.94782,0,0.000345605518,web,0
case_000498,20.775193,503.072233,1,0.33139,0,0.01904017715,web,0
case_000499,37.407382,40.416225,2,0.794119,0,0.003708449051,in_store,0
case_000500,15.227581,183.492169,0,0.482666,0,0.008340197176,mobile,0
case_000501,119.690176,420.341565,2,0.75656,0,0.005011245063,in_store,0
case_000502,36.729376,155.917479,1,0.89653,0,0.000887294178,in_store,0
case_000503,61.860818,1110.874068,2,0.834142,0,0.002920849619,mobile,0
case_000504,65.819578,620.62767,0,0.639709,0,0.003705692485,web,0
case_000505,52.564895,494.047137,0,0.728504,0,0.001536901001,in_store,0
case_000506,4.536767,72.833045,3,0.617119,0,0.003982369932,in_store,0
case_000507,25.946321,391.092523,0,0.822044,0,0.001124095869,mobile,0
case_000508,101.227325,52.276502,3,0.992032,1,0.011265712475,in_store,0
case_000509,60.816544,697.281022,0,0.895314,0,0.000538488377,in_store,0
case_000510,225.258134,1508.257315,2,0.677615,0,0.008481966933,in_store,0
case_000511,15.304569,387.903893,2,0.914359,0,0.00052316654,in_store,0
case_000512,13.21256,381.502117,1,0.853826,0,0.000608426746,web,0
case_000513,27.323532,142.547121,1,0.965175,0,0.00049232009,in_store,0
case_000514,50.49232,1774.494775,1,0.921596,0,0.000587775268,web,0
case_000515,76.277055,516.122019,3,0.940312,0,0.002137076067,web,0
case_000516,97.430066,184.735659,2,0.850424,0,0.003105995962,in_store,0
case_000517,37.079729,512.301251,0,0.603235,0,0.00266238552,in_store,0
case_000518,9.795256,244.658947,4,0.755822,0,0.002697992781,in_store,0
case_000519,67.977817,1377.000179,3,0.418775,0,0.029418190648,in_store,0
case_000520,53.323658,2235.479702,2,0.564774,0,0.006071182307,in_store,0
case_000521,21.703385,2135.73192,0,0.49004,0,0.00486640084,mobile,0
case_000522,54.382724,110.345961,1,0.799574,0,0.002303738477,in_store,0
case_000523,134.319373,348.992107,3,0.714283,0,0.013987833721,web,0
case_000524,21.780258,134.354903,0,0.528211,1,0.017948349724,in_store,0
case_000525,20.529602,1218.740162,3,0.883432,0,0.000806788992,in_store,0
case_000526,316.887396,747.894851,3,0.765905,0,0.011043094891,in_store,0
case_000527,72.377002,537.508207,2,0.900103,0,0.001773173615,web,0
case_000528,39.069306,1503.811002,1,0.421631,0,0.009206606781,in_store,0
case_000529,20.416755,1399.566858,3,0.484477,0,0.00926770992,in_store,0
case_000530,25.715587,248.263928,2,0.677621,0,0.00359444993,in_store,0
case_000531,14.084652,66.552472,1,0.584961,0,0.004367392052,in_store,0
case_000532,14.781978,599.499803,3,0.704733,0,0.00247275001,in_store,0
case_000533,134.0764,505.447951,2,0.821022,0,0.006532574112,mobile,0
case_000534,4.990014,251.566208,1,0.757172,0,0.001068423057,mobile,0
case_000535,110.580264,371.704515,4,0.808768,0,0.0077916843,in_store,0
case_000536,72.964803,459.177575,1,0.70439,0,0.004270149614,web,0
case_000537,7.878585,153.940629,0,0.714313,0,0.000733339845,in_store,0
case_000538,198.635436,412.954075,2,0.818843,0,0.006071638062,web,0
case_000539,56.885064,1582.622578,0,0.839238,0,0.001104480212,mobile,0
case_000540,22.825352,226.276437,2,0.754998,0,0.002116529729,in_store,0
case_000541,18.738754,1008.564229,1,0.570574,0,0.004950614166,mobile,0
case_000542,11.243542,1367.054688,2,0.874556,0,0.000385968213,in_store,0
case_000543,40.434826,139.116048,3,0.839527,0,0.00304703101,in_store,0
case_000544,4.802064,917.652036,2,0.566367,0,0.001828464307,in_store,0
case_000545,17.900812,317.919877,1,0.654184,0,0.002091159017,in_store,0
case_000546,7.611736,113.682214,2,0.576849,0,0.00405241916,in_store,0
case_000547,17.756607,47.912258,0,0.464988,0,0.010086165411,web,0
case_000548,39.725799,159.357014,3,0.739129,0,0.005412472667,in_store,0
case_000549,49.054842,1650.476098,1,0.807285,0,0.001203377707,web,0
case_000550,8.287172,582.206505,0,0.511831,0,0.001816523144,in_store,0
case_000551,8.628238,32.192924,3,0.709986,0,0.00403183369,in_store,0
case_000552,8.34148,95.518247,2,0.827182,0,0.000942717145,in_store,0
case_000553,118.166301,340.863608,1,0.829227,0,0.00291383961,web,0
case_000554,84.381382,209.670824,4,0.798507,0,0.015668642967,mobile,0
case_000555,27.32348,706.78496,0,0.432314,0,0.007437811476,web,0
case_000556,8.516279,399.787335,2,0.501744,0,0.006150780225,web,0
case_000557,25.694313,91.396938,1,0.769952,0,0.001822449761,in_store,0
case_000558,10.209323,6.549488,5,0.838403,0,0.006721901183,in_store,0
case_000559,22.516785,82.664899,1,0.796988,0,0.00187335421,web,0
case_000560,6.812708,605.825101,1,0.666224,0,0.000906454314,in_store,0
case_000561,120.549793,480.26759,3,0.840564,0,0.0081029548,mobile,0
case_000562,12.459063,2017.566766,0,0.805259,0,0.000330718301,web,0
case_000563,4.956205,1692.22308,1,0.633045,0,0.000890047356,web,0
case_000564,27.032363,373.064717,1,0.63327,0,0.003767576712,web,0
case_000565,17.200837,400.601695,2,0.975343,0,0.000380328804,in_store,0
case_000566,119.521486,1471.091512,3,0.250693,0,0.108873099573,in_store,0
case_000567,12.029241,2.785325,1,0.887163,0,0.001791928885,web,0
case_000568,478.637375,39.450852,3,0.425631,0,0.222780796089,in_store,0
case_000569,131.257135,78.730343,0,0.775493,0,0.003505047658,in_store,0
case_000570,35.106097,22.665703,2,0.901652,0,0.002145059126,in_store,0
case_000571,51.872556,711.379787,1,0.75894,0,0.002153668425,web,0
case_000572,10.336209,1444.233431,1,0.341861,0,0.006766787748,in_store,0
case_000573,9.659599,445.846589,3,0.67756,0,0.003175902943,web,0
case_000574,44.853007,918.884919,4,0.846288,0,0.00267019193,in_store,0
case_000575,35.022486,130.238562,1,0.693595,0,0.003217040802,in_store,0
case_000576,45.787236,1,1,0.935637,0,0.005439645193,mobile,0
case_000577,321.079271,1005.051692,4,0.603234,0,0.051520607434,web,0
case_000578,20.317635,1286.692796,1,0.818491,0,0.000539832238,in_store,0
case_000579,157.117886,1058.906435,1,0.880093,0,0.00183389531,web,0
case_000580,25.036467,351.996152,0,0.91558,0,0.000330047692,in_store,0
case_000581,13.766052,22.929163,2,0.768705,0,0.005241267382,mobile,0
case_000582,14.212698,456.998479,4,0.727277,0,0.004308438289,web,0
case_000583,72.038514,191.031232,2,0.663977,0,0.008084603757,in_store,0
case_000584,68.850473,198.017569,3,0.837611,0,0.005009175056,web,0
case_000585,87.182796,881.205703,1,0.65873,0,0.005261919961,web,0
case_000586,13.29425,1586.595374,2,0.596509,0,0.00297560443,web,0
case_000587,150.550929,923.394153,2,0.781973,0,0.005061401696,web,0
case_000588,180.419618,829.759235,2,0.849977,0,0.005720346632,mobile,0
case_000589,14.889407,20.351254,2,0.459806,0,0.03789098418,mobile,0
case_000590,68.150704,1213.393636,1,0.346095,0,0.028215704343,web,0
case_000591,105.769199,1061.093445,2,0.882293,0,0.002073990663,web,0
case_000592,12.367572,346.055889,2,0.895352,0,0.001024849194,mobile,0
case_000593,149.729338,759.341666,4,0.771502,0,0.012414068315,web,0
case_000594,111.313086,2498.702805,1,0.605908,0,0.009392557588,mobile,0
case_000595,6.675349,745.976135,2,0.919063,0,0.00033049546,web,0
case_000596,16.840293,1050.617335,1,0.681159,0,0.002301092239,mobile,0
case_000597,13.094848,41.83396,3,0.223791,0,0.114312803287,web,0
case_000598,36.453756,1484.260179,2,0.577618,0,0.009464355556,mobile,0
case_000599,45.830961,474.873868,1,0.968296,0,0.000605954244,web,0
case_000600,17.895946,240.063401,1,0.4749,0,0.006923045212,in_store,0
case_000601,62.70974,76.078032,0,0.891945,0,0.001368365934,web,0
case_000602,7.317922,1832.224206,1,0.91825,0,0.000271313469,mobile,0
case_000603,14.751332,356.891957,1,0.756899,0,0.000946286424,in_store,0
case_000604,70.948202,847.862744,3,0.756809,0,0.005539571689,web,0
case_000605,7.468058,793.710137,2,0.858449,0,0.000753573953,mobile,0
case_000606,24.407012,546.580352,2,0.963313,0,0.000465225353,in_store,0
case_000607,28.575794,280.719328,3,0.371394,0,0.04575687311,web,0
case_000608,252.934149,186.950728,1,0.48715,0,0.036223887083,in_store,1
case_000609,23.912775,2877.751743,2,0.76138,0,0.000999492282,in_store,0
case_000610,54.800923,817.385576,1,0.764881,0,0.001608281924,in_store,0
case_000611,90.180874,404.782726,3,0.669009,0,0.020386740574,mobile,0
case_000612,52.550943,1037.559994,5,0.600235,0,0.036377148705,mobile,0
case_000613,26.457967,619.562254,2,0.526827,0,0.007170988421,in_store,0
case_000614,31.501608,995.800956,3,0.903548,0,0.001887176187,mobile,0
case_000615,193.81985,563.428659,0,0.865094,0,0.001458157734,in_store,0
case_000616,7.021999,106.75652,2,0.637155,0,0.003473066839,web,0
case_000617,16.182683,266.504362,2,0.905202,0,0.000639222116,in_store,0
case_000618,210.881636,217.974057,1,0.44684,0,0.050142630565,web,1
case_000619,70.725137,275.044557,6,0.727848,0,0.022863533785,in_store,0
case_000620,15.483354,579.484052,1,0.522839,0,0.004675774065,web,0
case_000621,125.711307,125.561397,1,0.511648,0,0.02872701235,web,0
case_000622,21.58485,246.866544,2,0.896891,0,0.001055439368,web,0
case_000623,254.104395,5.257764,1,0.923205,0,0.006619201757,in_store,0
case_000624,14.528523,1977.785233,0,0.757172,0,0.000735229328,mobile,0
case_000625,79.434032,448.701521,2,0.734724,0,0.005555807501,web,0
case_000626,131.488839,449.30516,0,0.80809,0,0.002220961947,web,0
case_000627,11.321115,318.334431,1,0.911805,0,0.000316908501,in_store,0
case_000628,27.860634,25.073209,5,0.799113,0,0.011021257115,in_store,0
case_000629,6.36821,724.055909,1,0.732816,0,0.000546594282,in_store,0
case_000630,79.95899,157.43085,0,0.713751,0,0.003068612975,in_store,0
case_000631,9.977007,1812.039102,1,0.66609,0,0.001055767126,web,0
case_000632,61.426291,659.170856,0,0.639749,0,0.003483685776,web,0
case_000633,73.515337,65.581542,2,0.764723,0,0.005955984706,in_store,0
case_000634,100.752757,1755.893332,1,0.811983,0,0.001417133006,in_store,0
case_000635,23.919673,130.327696,3,0.558243,0,0.016397085842,web,0
case_000636,35.441336,400.449683,3,0.915825,0,0.001645791651,web,0
case_000637,358.050964,372.310267,1,0.956525,0,0.002046182855,in_store,0
case_000638,56.227089,206.70467,0,0.615915,0,0.004166693765,in_store,0
case_000639,269.479304,162.804389,1,0.868765,0,0.003739339299,in_store,0
case_000640,25.102537,296.733255,0,0.736169,0,0.001065424806,in_store,0
case_000641,39.290848,655.565812,0,0.729171,0,0.001171762545,in_store,0
case_000642,13.938773,1417.519601,2,0.578332,0,0.00354307426,web,0
case_000643,122.816256,280.427539,3,0.787627,0,0.008941846171,web,0
case_000644,23.29624,586.525354,2,0.701004,0,0.002921630657,web,0
case_000645,32.926821,1182.394446,2,0.820067,0,0.001097044486,in_store,0
