observation_id,customer_id,tenure_months,monthly_charges,support_tickets,activity_days_30d,contract_type,churned
customer_0054_observation_01,customer_0054,42.21692300,35.77213700,5,14.69471400,annual,0
customer_0054_observation_02,customer_0054,43.63684400,34.88986800,5,13.74207400,annual,0
customer_0054_observation_03,customer_0054,43.31477800,34.74883500,6,14.37052000,annual,0
customer_0054_observation_04,customer_0054,43.96715800,39.29104000,5,12.03075600,annual,0
customer_0054_observation_05,customer_0054,45.02430400,31.84001800,5,13.51321600,annual,0
customer_0055_observation_00,customer_0055,37.18086000,85.32544500,1,22.54115600,annual,1
customer_0055_observation_01,customer_0055,39.15137300,88.60300600,1,22.35260200,annual,1
customer_0055_observation_02,customer_0055,38.10662300,91.30615500,1,21.56704900,annual,1
customer_0055_observation_03,customer_0055,39.83528400,91.80403600,1,22.13317200,annual,1
customer_0055_observation_04,customer_0055,40.21156400,88.07668600,0,22.66797100,annual,1
customer_0055_observation_05,customer_0055,40.82491700,90.01113700,1,22.31027400,annual,1
customer_0056_observation_00,customer_0056,24.05087300,70.53466900,0,21.75415700,annual,0
customer_0056_observation_01,customer_0056,24.03341500,71.84609300,0,21.70433600,annual,0
customer_0056_observation_02,customer_0056,24.49011100,74.27145700,1,23.16422700,annual,0
customer_0056_observation_03,customer_0056,25.87356700,71.51934500,0,23.10551700,annual,0
customer_0056_observation_04,customer_0056,24.72880000,70.95121300,0,20.34595400,annual,0
customer_0056_observation_05,customer_0056,26.47418700,75.81972900,1,21.77117600,annual,0
customer_0057_observation_00,customer_0057,62.20552000,51.83584000,1,22.55933000,monthly,0
customer_0057_observation_01,customer_0057,63.95415800,52.16078100,1,22.57466600,monthly,0
customer_0057_observation_02,customer_0057,63.55067500,52.06297700,0,24.58164300,monthly,0
customer_0057_observation_03,customer_0057,64.67781200,51.65226500,0,24.71515600,monthly,0
customer_0057_observation_04,customer_0057,65.33866600,52.53351500,1,24.09271000,monthly,0
customer_0057_observation_05,customer_0057,66.35063500,54.10412800,1,20.95222700,monthly,0
customer_0058_observation_00,customer_0058,29.95982900,68.76927200,2,17.99131400,monthly,0
customer_0058_observation_01,customer_0058,30.76702000,70.03685000,3,20.33813200,monthly,0
customer_0058_observation_02,customer_0058,30.24869400,72.81457400,2,19.59522800,monthly,0
customer_0058_observation_03,customer_0058,31.36462100,71.91515600,4,17.48416700,monthly,0
customer_0058_observation_04,customer_0058,31.70370600,69.35158600,3,18.84500600,monthly,0
customer_0058_observation_05,customer_0058,32.44599100,72.13519100,4,18.19270500,monthly,0
customer_0059_observation_00,customer_0059,41.83147100,103.68755300,3,20.78286600,monthly,0
customer_0059_observation_01,customer_0059,42.07524600,100.56219000,3,19.71042300,monthly,0
customer_0059_observation_02,customer_0059,42.46906100,100.68971500,4,18.67231200,monthly,0
customer_0059_observation_03,customer_0059,42.80228600,102.53086800,3,18.80645500,monthly,0
customer_0059_observation_04,customer_0059,42.75985500,102.58821200,2,19.75982300,monthly,0
customer_0059_observation_05,customer_0059,44.27051000,99.70618400,3,17.36954300,monthly,0
customer_0060_observation_00,customer_0060,14.65107700,67.14588200,2,16.19489700,annual,0
customer_0060_observation_01,customer_0060,15.92397900,66.50224900,1,16.28821400,annual,0
customer_0060_observation_02,customer_0060,16.82845800,69.60668900,2,15.08757600,annual,0
customer_0060_observation_03,customer_0060,15.85126700,70.33074700,1,13.07430300,annual,0
customer_0060_observation_04,customer_0060,18.15114700,67.68403900,2,14.82082700,annual,0
customer_0060_observation_05,customer_0060,18.30240400,69.50991500,2,15.41685600,annual,0
customer_0061_observation_00,customer_0061,33.31939200,72.91855100,4,12.19777300,two_year,1
customer_0061_observation_01,customer_0061,35.30390400,70.20529900,4,12.73757400,two_year,1
customer_0061_observation_02,customer_0061,33.88303500,70.77225400,4,10.88786000,two_year,1
customer_0061_observation_03,customer_0061,35.67274400,72.10277100,3,9.27351300,two_year,1
customer_0061_observation_04,customer_0061,35.01373200,70.89075700,4,9.02025500,two_year,1
customer_0061_observation_05,customer_0061,36.55161000,74.97012000,3,10.26767600,two_year,1
customer_0062_observation_00,customer_0062,15.71694600,110.58639200,6,26.43688900,two_year,0
customer_0062_observation_01,customer_0062,16.34668300,109.39651700,6,27.34866900,two_year,0
customer_0062_observation_02,customer_0062,16.90729000,113.02733100,6,23.79957200,two_year,0
customer_0062_observation_03,customer_0062,16.11885200,112.91741500,6,25.01708700,two_year,0
customer_0062_observation_04,customer_0062,18.36455800,111.75299000,5,24.34091100,two_year,0
customer_0062_observation_05,customer_0062,16.63832400,108.07579900,5,24.36480700,two_year,0
customer_0063_observation_00,customer_0063,67.22742500,85.19350800,1,24.35865100,monthly,0
customer_0063_observation_01,customer_0063,66.61151900,86.14704000,0,24.00864800,monthly,0
customer_0063_observation_02,customer_0063,67.64437700,84.92657100,1,23.34254700,monthly,0
customer_0063_observation_03,customer_0063,67.79036700,88.54146100,2,26.03449800,monthly,0
customer_0063_observation_04,customer_0063,67.99636700,84.11528400,1,24.35483800,monthly,0
customer_0063_observation_05,customer_0063,67.88215300,85.38937900,2,24.06854100,monthly,0
customer_0064_observation_00,customer_0064,57.18024800,66.16215400,1,27.83229000,monthly,1
customer_0064_observation_01,customer_0064,57.42001200,68.04998600,1,27.53336900,monthly,1
customer_0064_observation_02,customer_0064,57.25024500,65.96983400,0,23.17468900,monthly,1
customer_0064_observation_03,customer_0064,58.01467200,68.24048300,0,26.09522600,monthly,1
customer_0064_observation_04,customer_0064,58.45658000,67.78688900,2,25.76908400,monthly,1
customer_0064_observation_05,customer_0064,58.68397200,67.53172300,2,28.30616800,monthly,1
customer_0065_observation_00,customer_0065,46.84543600,70.99768100,2,20.85598800,monthly,1
customer_0065_observation_01,customer_0065,46.98648300,69.76957200,1,19.70909700,monthly,1
customer_0065_observation_02,customer_0065,49.30630100,64.75411600,0,19.63893400,monthly,1
customer_0065_observation_03,customer_0065,48.98732000,66.50057100,1,20.58931600,monthly,1
customer_0065_observation_04,customer_0065,49.58255400,69.61273500,0,21.99659700,monthly,1
customer_0065_observation_05,customer_0065,48.36267700,66.97274700,0,21.83244400,monthly,1
customer_0066_observation_00,customer_0066,2.22362800,84.16465300,3,15.72796500,two_year,1
customer_0066_observation_01,customer_0066,2.92923500,85.04102900,3,16.42454200,two_year,1
customer_0066_observation_02,customer_0066,3.21665300,81.68116000,3,14.54214900,two_year,1
customer_0066_observation_03,customer_0066,4.20739000,82.12518800,4,13.08155300,two_year,1
customer_0066_observation_04,customer_0066,5.01228400,84.66383700,4,16.13064600,two_year,1
customer_0066_observation_05,customer_0066,5.14804500,85.17948200,3,13.04228900,two_year,1
customer_0067_observation_00,customer_0067,4.71895800,68.47916400,3,23.41482400,two_year,1
customer_0067_observation_01,customer_0067,5.68570400,70.92278700,5,22.18962800,two_year,1
customer_0067_observation_02,customer_0067,5.90697700,73.36606600,4,21.59196700,two_year,1
customer_0067_observation_03,customer_0067,6.21662200,75.81178000,5,23.55715700,two_year,1
customer_0067_observation_04,customer_0067,5.97146800,71.41647100,5,22.74700000,two_year,1
customer_0067_observation_05,customer_0067,7.17567000,70.97846400,4,23.39325400,two_year,1
customer_0068_observation_00,customer_0068,12.45800300,82.02684300,0,20.21437100,annual,0
customer_0068_observation_01,customer_0068,11.59204700,73.54153400,1,19.77069000,annual,0
customer_0068_observation_02,customer_0068,14.04526900,79.12596300,1,20.03863100,annual,0
customer_0068_observation_03,customer_0068,14.01979900,76.61875800,1,19.46060900,annual,0
customer_0068_observation_04,customer_0068,14.95602800,74.38554100,1,20.64091400,annual,0
customer_0068_observation_05,customer_0068,14.08607300,78.39587800,0,19.55519300,annual,0
customer_0069_observation_00,customer_0069,71.20254300,54.88277500,1,12.55741100,monthly,1
customer_0069_observation_01,customer_0069,71.84282700,55.18073000,2,14.51840100,monthly,0
customer_0069_observation_02,customer_0069,71.67282300,57.69220000,2,13.97555200,monthly,0
customer_0069_observation_03,customer_0069,73.28832100,53.91285700,1,12.91556100,monthly,0
customer_0069_observation_04,customer_0069,74.24979500,60.48145400,1,15.37275200,monthly,0
customer_0069_observation_05,customer_0069,74.26788900,59.85679200,1,14.97498900,monthly,0
customer_0070_observation_00,customer_0070,6.75137500,80.06030800,2,17.86056500,monthly,1
customer_0070_observation_01,customer_0070,8.50911300,81.01129100,1,19.90550500,monthly,1
customer_0070_observation_02,customer_0070,8.60746400,75.54525700,2,19.45695300,monthly,1
customer_0070_observation_03,customer_0070,8.73023800,80.52192700,3,18.91634700,monthly,1
customer_0070_observation_04,customer_0070,9.09087500,77.58636500,2,20.28127200,monthly,1
customer_0070_observation_05,customer_0070,9.13506800,82.54257800,2,18.36141700,monthly,1
customer_0071_observation_00,customer_0071,42.43688800,96.86312000,2,16.51955200,monthly,0
customer_0071_observation_01,customer_0071,43.72961400,98.46178900,2,15.58944800,monthly,0
customer_0071_observation_02,customer_0071,44.90222200,97.00589900,1,14.77960300,monthly,0
customer_0071_observation_03,customer_0071,43.41400100,97.70445000,2,14.19444500,monthly,0
customer_0071_observation_04,customer_0071,45.54297400,103.63875700,3,11.26740500,monthly,0
customer_0071_observation_05,customer_0071,45.35090100,99.30691800,1,15.77598200,monthly,0
customer_0072_observation_00,customer_0072,41.77273000,107.02348700,2,22.53015900,monthly,1
customer_0072_observation_01,customer_0072,41.82286300,105.84135900,3,22.77868100,monthly,1
customer_0072_observation_02,customer_0072,42.81654700,109.21205100,3,21.54079000,monthly,1
customer_0072_observation_03,customer_0072,43.28884600,99.49792300,2,23.14915000,monthly,1
customer_0072_observation_04,customer_0072,43.56762100,109.47424100,3,21.68247000,monthly,1
customer_0072_observation_05,customer_0072,43.57669000,103.85951400,2,20.54364300,monthly,1
customer_0073_observation_00,customer_0073,62.78805400,64.99280300,0,15.41011800,monthly,1
customer_0073_observation_01,customer_0073,63.61606800,70.17647800,0,16.07279200,monthly,1
customer_0073_observation_02,customer_0073,62.97614800,61.98623300,1,16.16939300,monthly,1
customer_0073_observation_03,customer_0073,63.22785300,69.93822500,0,17.15022900,monthly,0
customer_0073_observation_04,customer_0073,64.50983200,70.02896400,0,16.38601000,monthly,1
customer_0073_observation_05,customer_0073,64.65483900,68.79510800,2,17.56966800,monthly,1
customer_0074_observation_00,customer_0074,57.99061400,53.22089500,3,18.05063400,monthly,1
customer_0074_observation_01,customer_0074,58.14620600,49.34498900,2,17.43899000,monthly,1
customer_0074_observation_02,customer_0074,59.84384600,53.82586100,2,18.60343600,monthly,1
customer_0074_observation_03,customer_0074,59.39869400,50.79031200,2,17.67992300,monthly,1
customer_0074_observation_04,customer_0074,59.47950100,49.82807700,3,16.21480300,monthly,1
customer_0074_observation_05,customer_0074,60.50941900,44.77285400,3,19.29871100,monthly,1
customer_0075_observation_00,customer_0075,45.20839900,97.47003900,0,17.00764200,monthly,0
customer_0075_observation_01,customer_0075,46.60516900,96.11377800,0,16.23619400,monthly,0
customer_0075_observation_02,customer_0075,45.72145200,94.26872900,1,18.68747100,monthly,0
customer_0075_observation_03,customer_0075,47.60676300,96.32912000,1,17.93262400,monthly,0
customer_0075_observation_04,customer_0075,47.62002500,100.95773700,2,15.05505300,monthly,0
customer_0075_observation_05,customer_0075,47.98341500,94.16473200,2,15.86660600,monthly,0
customer_0076_observation_00,customer_0076,28.31044100,57.34931500,1,14.21348300,monthly,1
customer_0076_observation_01,customer_0076,27.47004300,56.66526700,1,13.26547700,monthly,1
customer_0076_observation_02,customer_0076,29.79746200,60.33567600,1,12.01172900,monthly,1
customer_0076_observation_03,customer_0076,29.68426300,61.71576400,1,12.46157700,monthly,1
customer_0076_observation_04,customer_0076,29.20962400,57.66647800,0,13.32562400,monthly,1
customer_0076_observation_05,customer_0076,29.75937700,61.29162100,0,12.71378000,monthly,1
customer_0077_observation_00,customer_0077,35.52012600,33.46906100,3,16.80362000,annual,1
customer_0077_observation_01,customer_0077,36.01423600,37.75956800,2,16.27427400,annual,1
customer_0077_observation_02,customer_0077,36.55588900,37.07896500,2,14.28160700,annual,1
customer_0077_observation_03,customer_0077,36.48700200,36.36040700,3,14.54123900,annual,1
customer_0077_observation_04,customer_0077,36.29362000,38.40972600,2,15.04145100,annual,1
customer_0077_observation_05,customer_0077,37.17856600,37.07792100,3,15.33709200,annual,1
customer_0078_observation_00,customer_0078,23.56041300,88.19422600,1,15.84884300,monthly,0
customer_0078_observation_01,customer_0078,22.14780800,88.32976100,1,19.08233500,monthly,0
customer_0078_observation_02,customer_0078,23.77148100,89.03359200,1,17.28623700,monthly,0
customer_0078_observation_03,customer_0078,24.08878300,85.97067700,1,17.46095500,monthly,0
customer_0078_observation_04,customer_0078,23.98561400,90.09294200,1,14.74040200,monthly,0
customer_0078_observation_05,customer_0078,24.15784800,88.19453400,1,14.21282400,monthly,0
customer_0079_observation_00,customer_0079,65.26684200,58.03007700,2,16.13152700,two_year,0
customer_0079_observation_01,customer_0079,64.19313200,57.86512300,2,16.67785400,two_year,0
customer_0079_observation_02,customer_0079,65.60362900,57.41028700,1,17.10251200,two_year,0
customer_0079_observation_03,customer_0079,64.94636900,60.86944900,1,18.86837500,two_year,0
customer_0079_observation_04,customer_0079,66.68305700,63.22667100,0,16.86729900,two_year,0
customer_0079_observation_05,customer_0079,66.81427400,58.60281500,1,17.13366200,two_year,0
customer_0080_observation_00,customer_0080,66.33754800,72.86806500,2,14.59960500,monthly,1
customer_0080_observation_01,customer_0080,66.31725900,74.33060300,1,13.98894100,monthly,1
customer_0080_observation_02,customer_0080,66.61314800,76.56808500,1,13.85678300,monthly,1
customer_0080_observation_03,customer_0080,66.95899900,76.60444700,1,12.74280900,monthly,1
customer_0080_observation_04,customer_0080,66.32303900,72.89529200,0,13.86596200,monthly,1
customer_0080_observation_05,customer_0080,68.28744400,77.67171300,1,14.47104200,monthly,1
customer_0081_observation_00,customer_0081,6.26954500,50.59409100,1,17.10922600,monthly,1
customer_0081_observation_01,customer_0081,7.62135000,53.69262400,2,17.91309000,monthly,1
customer_0081_observation_02,customer_0081,7.81339900,51.69777200,1,16.62678100,monthly,1
customer_0081_observation_03,customer_0081,7.37720800,51.34736500,1,16.73168300,monthly,1
customer_0081_observation_04,customer_0081,7.74922600,50.75650800,1,15.97392700,monthly,1
customer_0081_observation_05,customer_0081,8.91738400,50.80838100,2,19.11767100,monthly,1
customer_0082_observation_00,customer_0082,31.51005600,61.00869800,2,7.70438600,annual,0
customer_0082_observation_01,customer_0082,32.99028500,59.02490700,3,9.23139100,annual,0
customer_0082_observation_02,customer_0082,33.96864800,59.54224000,3,7.62022400,annual,0
